rating,date,content
5.0,2020.01.29,"Now THAT's how you make a movie! Kudos to the writer/director, cast and crew for making such a neo-classic work of art! If this movie doesn't win some Oscars, it'll be a crime against humanity!"
3.0,2022.08.14,"A hard up Korean family slyly manipulate themselves into different jobs working for one wealthy family.

The story takes an unexpected turn when a visitor arrives.

This movie received a lot of good hype and it makes a social commentary. It's very well made but ultimately I did not really like the whole story being told. Not sure I would recommend."
0.5,2020.02.19,"PARASITE (2019)

I watched Parasite out of curiousity after it won the Oscar. Well, I watched half of it and fast forwarded through part. The trailer repelled me, so I decided not to watch it before this point. The cinematography was wonderful, but once again, my view is in the minority in terms of public reaction to a popular film. I found the movie sadistic and disturbing. Rather than a provoking statement about class, I saw a dark, sick film laced with contempt, gratuitous violence, caricatures of people, and unlikeable characters with no moral compass. How utterly depressing."
5.0,2019.12.05,"This movie is great it's hilarious, gripping and intense the less you know before seeing it the better"
4.5,2020.01.18,"This movie is clever on so many levels, the acting is impeccable, the story-line unexpected and the directing flawless but I don't want to give too much away, just watch it. In this era of super heroes and sequels, this is a breath of fresh air and a sign that there's still hope for the craft."
5.0,2020.02.02,"Great, Masterpiece. This movie pictures how human, rich or poor, can do anyhing at any cost to earn what they wanted. But exclusively, this movie shows that even poor people can fool or at this point, ""PARASITE"" onto you, rich or poor. At first-half of the film, I could laugh. But at second-half ('til end), I get the moral lesson of the film."
5.0,2020.02.03,We should keep it in a time capsule for the future generations. This describes a whole era.
5.0,2020.02.06,"A true masterpiece, 10/10! I don't think I will get to watch a better movie soon!"
4.5,2020.02.01,"Epic tale of class distinctions in modern-day South Korea. Ironic, clever, and touching."
3.0,2024.08.19,"I've wanted to watch this for a while because of the high praise it has gotten. However, I think this made my experience worse. Because I had such high expectations, I felt a bit underwhelmed by this movie.

Personally, I thought the first hour was unimaginably boring. Supposedly this is part comedy? I don't know where the comedy part was to be honest.

The pace picked up in the second part, but I'm not sure if I liked this much better. Our main characters suddenly became so incompetent, it made the plot go into a bit of a weird direction.

I have a conflicted opinion on this. On one hand, I can tell this movie had some real skills behind it. The camera shots, the acting, the details. Everything was thought through and that was quite obvious. For example I did appreciate the progression towards the dad's breakdown. The way we get little details on mr. Park. Although nice at first, we get more clues on how he sees his staff as less than him. The way he held his nose as he picked up his keys.

Also, the very subtle hints at that the family is basically useless at everything, making you wonder who is really the parasite.

So I get it, the symbolisms, metaphors. The cinematography was skillful.

But if I think only 10% was wow-worthy, that doesn't make up for the other 90%. Maybe it needed that 90% for that 10%, but the 90% was just not enjoyable. If a movie is not enjoyable, it defeats the purpose of a movie. Movies can be an artform, but it's still supposed to give the watcher a good experience. In this case it just didn't give me that as much as I wanted it to."
5.0,2020.02.07,"Yesterday, at around the beginning of the third act, I 'came to' and realized that this film had hooked my complete attention; then, at the roll of the credits, I had so many thoughts that were provoked by nearly every shot of this movie-laughing and awe-struck by what I'd just experienced. It had been a long time since a movie had given this effect, and it's original films like this that come out of nowhere every once-in-awhile. And today, I know for sure I have to write down my thoughts about this new surprise hidden gem, Parasite, because it truly deserves to be called a masterpiece. This is my first, and most definitely not my last, foreign film to make this list of the greatest. I'm so thrilled that I was motivated to go see this as it has pushed my boundaries of what I thought makes a movie great. Bong Joon Ho has delivered a flawless comical satire that focuses on real issues of the divisions of social classes that are present in every society-so it is not just relatable to Koreans. The genres that can be attached to the movie are numerous since it has bits of comedy, drama, suspense and even thriller aspects that all perfectly interweave together to hold your focus until the very end. It is both moving and thought-provoking, but is also a movie I'd recommend to anyone at any age or stage in their life. It is an all-around masterful original piece of cinema which makes for a very fun time at the movies. Adding to the greatness of the film is the performances from the entire cast. A great ensemble of talented actors-including Ho's long time collaborator Kang-ho Song-make watching every character on screen a moment not to miss. When there is so much chemistry within an on-screen family, you know that the acting is superb to a point at which you forget you are watching a fictional story. You just sympathize with each character because you understand how their actions are driven. Intertextuality is big in this film and makes a second viewing necessary and welcomed. I could watch this movie over and over and find many more hidden aspects that further prove how much thought and time went into crafting it. Bong Joon Ho has my pick for directing and this film for best foreign, possibly best overall. Inspiring to both film enthusiasts and to the everyday human being-this one is very monumental to foreign cinema since it leaves you having a different perspective on the industry. It warns us not to overlook nor disregard a movie simply because we don't like reading subtitles. -TE (11.10.19)"
3.5,2024.06.02,"Reviewing this movie is a unique challenge for me. As a Japanese person, I've always had a special connection to Asian cinema, even if I haven't always been a fan of the style. My interest in Korean and Japanese movies is often driven by nostalgia rather than a refined taste for the acting and directing styles. It's not that these movies are bad, it's just that my preferences lean elsewhere.

However, there are exceptions. One Korean movie that truly left a mark on me is Oldboy. If you haven't seen it yet, I urge you to skip the Hollywood remake and dive straight into the original. This movie is a visceral experience that will leave you reeling.

The same feeling applies to Parasite. Again, I need to become more familiar with the director and actors. I went to the theater to watch this mainly because of the many praises, awards, and the surprising Oscar nomination for both the Best International Movie and Best Movie categories. Of course, I had to check it out.

When I first sat down to watch Parasite, I had no idea what to expect. The movie starts off like a slice-of-life soap opera, a slow burner that gradually builds tension. But as the story unfolds, the tension escalates, leading to a gripping climax that will keep you on the edge of your seat.

I can't speak too much, not to spoil the surprises and twists. And, oh boy, there are many twists to this plot. It's best to avoid reading anything about the story so you are surprised.

Overall, the directing is superb. The screenplay is not complicated, and it's very well written. The acting is also competent, mixing moments of comedy and tension very well. But, it feels ""dry,"" if it makes any sense.

This is definitely only a movie for some. And as I have minimal exposition to Korean filmmaking, I don't have many other references than Oldboy (and the rest of the Vengeance Trilogy movies, which I'm not too fond of so much). But Oldboy has such a visceral punch that it's hard to forget, even years after I watched it.

Parasite lacks this punch even though the kind of storytelling is similar in a way: a tragedy. Don't get me wrong; it's a very good movie to go see in the theaters. But IMHO, I don't know why this movie is Oscar material. Alas, yes, there are several other nominees, but I also don't understand why they are Oscar material.

From another perspective, for most of the movie, it reminded me of a Tarantino movie. Again, it still needs the punch. But it's textbook Tarantino through and through. The 2nd half is particularly striking and goes super deep into total madness. That's why you want to go to the theater to watch.

I gave Oldboy a very solid 8 out of 10, and I highly recommend you watch it. Parasite is a bit behind, and I think it deserves a solid 7 out of 10."
0.5,2020.02.12,"Worst movie by far I have ever watched. Plot is absolute crap, predictable and boring. How did this even got nominated...? How was this even released!??? I want to believe that all the people that voted 10 was only because it has won an Oscar and they blindly follow whatever gets a prize. Don't waste a single second of your life watching that."
5.0,2020.02.03,Not many movies combine entertainment and social commentary in equal measure but this one sure does. There are many layers to the plot; there's the events that you're watching but there's also a deeper layer that you're almost compelled to think about as you watch. Everyone will have a slightly different takeaway of what the filmmakers are trying to say but I think everyone will get something valuable from it. I would recommend 100 percent!
5.0,2020.02.04,Easily the best film of 2019. Potential winner of best movie at the Oscars!
4.5,2020.02.02,"Rooting for an impoverished but resourceful underdog struggling to make ends meet, sets up a standard feel good movie scenario. Seemingly innocuous, ""Parasite"" captures the lively trials of the Kim family as they scheme and trick their way into cushy employment, starting an invasion of sorts. The web of lies in an escalating con targeting the insensitive and gullible Park family opens a series of mouth watering doors, but alas, there's always some that should remain shut.

Whether it's borders, classes, or smells, everyone has a line, that once crossed, destroys most semblance of rationale. ""Parasite"" brilliantly dissects how these boundaries (however personal and subjective) are developed within our very complicated and unique species.

Filmed almost exclusively within the two families' domiciles, one a filthy, cramped basement apartment, the other a glorious, spacious and meticulously spotless mansion on the hill, ""Parasite"" offers an obvious and very deep class chasm as plot kindling.

Delicious absurdist touches like peach fuzz allergies, hammer throw expertise, American Indian infatuations, and wifi signal hunting, are peppered throughout offering much welcomed distraction. Spinning an endearing class dichotomy comedy wildly out of control adds white knuckle power to the jarring second act. Sides are drawn early on, making it is easy to cheer for the bottom feeders in this warfare, but not everything on screen is black and white. The consequence of action and reaction during the increasingly muddied grey areas powers this film. What is good? What is evil? How is that line drawn?

Sneaky, powerful, perfectly paced, funny, shocking, and quite wonderful. Can a film be both dark and bright? Yes, yes it can.


hipCRANK"
5.0,2020.02.02,"It's been a while since I watched a movie that made such impact on me. First of all, I really liked the story of different social classes, despair, greed, deception, pride and prejudices. It is masterfully directed by Bong, carefully navigating through a scenario full of twists and unexpected turns. Dialogues are funny and there is good characterization making characters complexed and intriguing. Parasite can't be categorized in a specific movie genre, rather it's a mix of dark comedy, drama and thriller which is it's strong feature because there are not so many movies who can balance so well between those genres. This is movie that I will gladly watch many times. A real gem of Korean cinematography."
4.0,2020.02.03,"I really enjoyed this film, because Bong Joon-Ho perfectly masters its original and impactful story of the underprivileged family who uses all the means at their disposal to rise in society although they are aware that there have no place. The best aspect of this film is that it takes no sides in the script. In addition, this film is wonderfully topical although it only briefly touches on subjects such as social networks, it does this very effectively by mixing Thriller and Comedy."
5.0,2020.02.01,"This film is extremely engaging and gripping. The way the film switches it's genre was marvelous. Direction, Story and Acting have been mastered. These films require their due recognition. Truly a masterpiece"
3.5,2019.11.22,"The movie was really good! It's worth watching! The struggle of classes and the gap between them is visible in this movie, but all is is dressed with a lot of humor, unexpected events and a storyline and plot that won't let you down or make you feel bored at any moment!"
4.5,2020.02.05,"A great movie. Not a dull moment. What a great script , acting and directing. Probably one of the most original and entertaining film I've seen in many years. A tragedy wrapt up in a comedy genre."
3.5,2020.04.11,Clever idea but ended up being farcical. Excellent acting and original plot however how it ended up into a murder spree is where it was let down.
0.5,2020.02.16,"I was excited to see Parasite, due to rave reviews, and it winning best picture. I was warned by a theater worker that ""the first half-hour is slow, but then it gets really good"". So I made it through the first half-hour, and kept waiting for the ""really good"" part, only to find out that it was the exact same; more tedium by a family that was not really likable. The violence was not necessary either, and seemed to be a way to make it Oscar worthy. A lot of Oscar nominated movies have violence at the end, and that seems to be a way to get more respect, or something. It was sad, and horrible, in my opinion. I cannot wrap my mind around the fact that this movie, compared to 1917, Little Women and Once Upon a Time in Hollywood, won best picture! Honestly what is going on with those who vote, that vote for this drivel? It was okay, don't get me wrong, but that's all--merely okay. (For the record, I love movies with subtitles, and have seen several amazing ones, but this was not one of them.)"
4.5,2020.02.11,"Glad that I watched this movie before the Oscar nominees were announced. I feel a number of people Judge it harshly bcos it won a film over other equally excellent movies

In my opinion it's definitely one of the best movies of 2019-2020.

Excellent performances and a harsh view of people at the bottom

The movie switches very quickly from comedy to drama to violence near end.

Sad open ended finale.

Highly recommend"
4.0,2020.02.10,"Really good movie, well directed and played by actors, story is also Excellent, it's showing the reality of our society, and mental behavior of different people of different stage."
5.0,2020.02.03,"It is always exciting to see what the Frenchies decided was film of the year as it never fails to be a better pic than whatever the Hollywood menagerie showers with a critical accolades come Springtime. Little did I expect Cannes Film Festival to award the prestigious Palme D'or this year to a director who has been one of my least favorite filmmakers...until now. Bong Joon-ho's English film debut, 2013's SNOWPIERCER, struck me as overrated and dumb while 2017's OKJA was cartoonish and ham-fisted. It didn't help that he'd relegated two of my favorite actors, Tilda Swinton and Jake Gyllenhaal, to cringe-inducing career-low sideshow performers. Besides that, I just couldn't vibe with his grotesque and bumbling concoction of family-friendly cuteness, ultra violence, and quirky humor. It reeked of trying too hard and failed to land with me at every turn. With that said, let me be the first and most surprised person to say with no reservations PARASITE is easily one of the best movies I've seen this year. However, there's the other genetically engineered super pig in the room: PARASITE has an awful lot in common with last year's Palme D'or winner SHOPLIFTERS. Putting aside that the former is a Korean production and the latter was Japanese, both films follow the lives of a poor family as they struggle on the fringes of society, running cons and scams to get by in a callous world. They are held together by their honest love for one another, and their example is set juxtaposed to the neglectfulness of a consumerist society that allows so many to fall through the cracks in the first place. But the main way that Joon-ho one-up's his award-winning predecessor is with an incisive sense of humor suffused in each character, a humor that is immediately, physically translatable despite the language barrier. It works here so well precisely because it's reigned in and understated throughout the film, making the more manic parts hit harder - such as when Park So-Dam apathetically lights a cigarette on a lidded toilet spewing flooded sewage out the sides. The class conscious themes that have pervaded Joon-ho's science fiction offerings up to this point are given a much greater sense of immediacy and relatability as we watch this struggling family elbow their way into the good graces of a rich, privileged, and naive family. Beside the obvious ""haves vs. have-nots"" one would expect from this scenario, there's clearly an exploration of the structures that relegate people into servitude and poverty for generations, not just by the wealthy elite but by the pervasive mechanisms of misfortune that are maintained by the working class as we claw at each other's throats for short-term gain. Believe the hype, PARASITE is well deserving of the praise it has received thus far. It's tense, hilarious, and poignant, and I'm forced to genuinely re-evaluate this director's output knowing that he knocked it out of the park this time."
5.0,2020.02.04,"Like watching a Sergio Leone, this director is just a god in film making."
4.5,2020.02.05,Inspite of movie it was more of a experience and a great one.. So much genres in a single movie and all of them are completely justified with the characters and dialogues...
4.5,2020.02.05,"I've loved every film of Bong Joon Ho's that I've scene dating back to the Host. One of the premier auteurs of our generation. This film did what so few films do in our current era, it genuinely surprised. The film is as authentically original and inspired as people are saying it is.

Loved it."
3.5,2019.10.27,"For shure it's a good movie. The production is great ( visual, audio, cut). But the story started great and end up a little flat. Also the critic about capitalism could be sharper."
5.0,2020.02.04,"One of the best movies i've ever seen. This movie is full of wonderful surprises. The scene where the sister sits on the toilet on her phone as it's overflowing was really striking and perfectly juxtaposed her true circumstances and the life she lived in Mr Parks house. Also the scene where the old housekeeper is attempting to push the shelves out of the way was striking and really unexpected whilst being satirical(laughed out loud). I have to say the house having a basement where her husband lived was the most shocked and surprised ive been in a while from a movie.It also works in a metaphorical sense to portray how although on the surface everything seems very normal in the house much like how the family seems to be regular people working for the Park family although they are deceiving them. The whole movie took me by surprise and I didn't see any of it coming; it's really clever. I laughed out loud many times sometimes feeling somewhat guilty for having done so. The director and everyone in the movie and involved deserve major praise for pulling it off. I also have to admit I was somewhat shocked that the son survived as it appeared he had bled out, i guess they were again playing on the idea of things not being as they seemed. It's a great movie in the sense that it explores deep subjects such as inequality, meritocracy, social class heirarchy ignorance but what makes it great is that you don't have to notice or connect to any of those themes what so ever to truly enjoy the movie, this movie is for everyone. Satirical, metaphorical, genius, paradoxical, impulsive, genuine; watch this movie!!!!"
,2019.09.30,"This is one of those movies from a director who has done some interesting movies before, which gets a gigantically good rating and seems the overall most well-produced, but is on the whole boring or insufferable, even while at times amusing or properly ""tragic"". The story has elements of crude metaphor, of course, and shows characters, who at first seemed to behave with magical skill, later behave pointlessly and foolishly to get to a dramatic enough finale."
3.0,2020.02.14,"Fairly well told story of struggles, hardships and fantasies of south korean lower middle class. Draws some pertinent inferences to cruel class differences capitalism creates and flourishes upon. Attention to details and proximity to reality remains comendable for the first couple of hours and then comes the disastrous climax. The irrational, abrupt, unjustified and plot defying actions of the characters in the dramatic last scene will surely spoil the mood. The climax will also reveal grave weaknesses of the plot which cant help leading to an inevitable low key ending."
2.5,2020.02.28,"Not sure why its hyped so much. Its a normal movie, not so great and definately not oscar worthy. Jojo rabbit is far better. I watched it after all the hype and i was dissapointed."
4.0,2020.02.09,"The plot starts as a comedy by taking advantage of a gullible rich lady and slowly creeps into the harsh truth of haves and have not. The climax leaves a strange impact on - ""Is it even possible to attain the status of a good earning life style for such a family in honest ways?"". One of the masterpiece from Korean films. A worthy watch that keeps you entertained!!"
5.0,2020.02.08,"What is Parasite - A Satire? Sarcasm, humor, emotion, human condition, suspense, thriller, social issues, drama, thought provoking dialogues, strong and smooth acting - all ingredients cooked with utmost perfection and balance and served with elegance and style.

It is an unconventional storytelling, it may look very simple and everyone might watch and love this film but it has layers of strong and complex structure and an extraordinary artistic flavor. The beauty of cinema lies in its frame, because that's the window through which we watch and experience the story. And that's where comes the cinematography and the production design, it has a rich and subtle tone with detail level precision , every frame, every shot is unforgettable. Another unconventional part of this movie is it's background score, we hear operatic music during a slow motion chaos. May be the background score is inspired from Hitchcock movies.

This film and the characters do not leave you after you finish watching, it stays with you, even if you want you can't escape from them, then slowly you learn to live with them in your head, because you are also one of them. It is a hypnotic movie which is disturbing but you will still want to watch it again and again, probably because you want to laugh, cry and get scared - all at the same time.

Parasite touches so many corners of human emotions without trying too hard to over amplify any scene or sequence. Kudos to Director Bong Joon-ho for his visionary approach to tell a story which is not unknown to anyone, forcing us to believe that we are very much part of this cruel world."
5.0,2020.02.04,"Bong Joon-ho is a South Korean filmmaker with a very diverse filmography and one who brings a distinct reputation with him when releasing a film, the Bong Hive being the name of his devoted fanbase. His latest film, Parasite, gets a long awaited release in the UK and going into this one blind is one of the best decisions you could ever make.

All unemployed, Ki-taek (Song Kang-ho) and his family take peculiar interest in the wealthy and glamorous Parks, as they ingratiate themselves into their lives and get entangled in an unexpected incident.

Parasite is an absolute triumph from Bong Joon-ho, his film building and building to a crescendo that I didn't see coming at all. It's a brilliantly written film, the humour running through the social commentary of class separation often genius throughout and the dark humour that takes things to the next level utterly breathtaking. There's a real intricacy to the screenplay, co-written by Bong and Han Jin-won, taking time to introduce us to the characters in such a way it makes what unfolds even more hard-hitting.

It isn't just the screenplay that deserves special mention for its intricacy, the production design on Parasite providing a stunning backdrop for the narrative to unfold. The time and effort that goes into making something as wonderful as the Park's family home always amazes me and it pays off majorly with its maze-like features almost serving as a character itself. Hong Kyung-pyo's sweeping cinematography through the narrow corridors and lower-class neighbourhood where the Kims actually live is beautifully neat and Yang Jin-mo's score accompanies the film with a wonderfully symphonic prowess.

Coming to the performances, Parasite is full of great performances from a cast who have been nothing but infectious this awards season. It's very much an ensemble piece, each of them getting their moment to showcase their talents but the stand-outs for me were Song Kang-ho, Park So-dam and Cho Yeo-jeong.

Parasite is Bong Joon-ho's magnum opus and has set an incredibly high bar for the rest of 2020 in film to live up to. I haven't been as fully engrossed in a film as I was watching this masterpiece unfold and I can only imagine it's going to get better with each viewing."
5.0,2020.02.03,"PARASITE impressed me enough that I wanted to see it again. Having done so, I've increased my initial 9 rating to a full 10.

What I thought were plot holes turned out to have simple explanations that I had missed in my initial viewing. And with the element of surprise gone, I could more fully concentrate on the characters and their motives. I especially liked that no one here is 100% blameless or 100% evil. That kind of moral ambiguity is common in everyday life. I only wish it were more common in movies.

This time, I also paid much closer attention to the film's abundant symbolism. Admittedly, though, I still couldn't figure out the significance of the Scholar's Rock. But that says more about me than it does about this magnificently brilliant film.

If not the for THE IRISHMAN, I would root for PARASITE as this year's Best Picture winner. Still, it's a shoo-in for Best Foreign Language Film."
4.0,2020.01.16,"From my exposure to Korean Drama/Horror I know that something at some point will go horribly wrong and the end there is no happy end for nobody. And yet this was so unexpected when I watch this movie. Great drama, 8/10."
4.0,2020.01.26,"This film's ranking here on IMDb is somewhat of an anomaly. Usually, when a hot new release makes it's way into the Top 250, it manages to remain in it's general range for a while and then slowly decline as more and more reviewers add their vote. ""Parasite"" entered the list in the mid Fifties if I correctly recall, and since then has managed to improve it's position to #26 as I write this. No one knows if that will hold obviously, so I'm curious to see how the movie rates over time.

Having stated that, I thought the film was brilliant in the way it opened and had the Kim family maneuver it's way into the life and home of the Park family. What was questionable to me was why the Kim's weren't able to improve their condition in life prior to the break they received when Min (Seo-joon Park) suggested the tutoring job to Ki-woo (Woo-sik Choi). Each of the Kim's demonstrated a cleverness and facility at their respective talent in such a way that none of them should have remained unemployed for very long. It's not sufficient or accurate to say that they were lazy or lacked ambition, because once that ambition kicked into gear, there was no stopping them from infiltrating into the lives of the Park's. Not that it wasn't done by underhanded or devious means, but with those kinds of street smarts, they should never have been living in a ghetto neighborhood. But that was the set up, so you have to go with it.

Where the story begins to go off the rails is when the Kim's luxuriate in their new surroundings and throw caution to the wind so to speak. Personally, I would never have allowed the former housekeeper Moon-gwang (Jeong-eun Lee) unescorted access to the Park home when she came calling to rescue her husband. Though it revealed the hidden areas of the Park home, they would have been discovered by the Kim's had they followed and observed Moon-gwang to begin with. Instead, the lapse in judgment allowed for a potential escape and as it turned out, a blackmail attempt that would have fired all the Kim's from their lucrative positions.

I have to admit, I was somewhat baffled by Mr. Kim's (Kang-ho Song) stabbing of Park Dong-ik (Sun-kyun Lee), but reading some of the more thoughtful reviews here helped put that into perspective. I can't say that I agree wholeheartedly, but at least the reasons offer some semblance of a motive, all revolving around the idea of 'crossing the line' that the Kim's were guilty of. Even so, by giving the story a Tarantino-esque spin for it's denouement was going more than a bit over the top. And to venture even further into the realm of unreality, Ki-woo's survival after getting smacked in the head by a twenty pound landscape stone, not once but twice!, was entirely incomprehensible to this viewer.

As for the ultimate finale, who's to say that Kim-woo's plan to rescue his dad wasn't a viable one - grow up, get rich and buy the house! Good luck with that idea, because in the very words of Mr. Kim himself - """"If you make a plan, life never works out that way"". And on top of that, it would be a decade long mission at the very least. In the final analysis, if the story had kept on track with the devious infiltration into the lives of the Park's, I could envision a scenario in which the parasites might have eventually dominated their hosts in their own home. But it didn't turn out that way, and as a result, I think it misses the mark as the year's Best Picture at the Oscars.

Addendum**** 2-10-2020 - Well, I'm not embarrassed to admit I was wrong about the picture's chances at the Oscars. It won 'Best Picture' last night in a pretty competitive field. Congratulations!"
3.5,2020.09.13,"This movie is moderately good. I can't believe how it won Oscars. It won even feature in that top 20-30 movies I have seen. There is too much hype around it. I have watched much better movies both Western and Indian which portrays raw class, caste, religious and gender divide."
4.5,2019.06.02,"Bong Joon-ho's Parasite is perfectly written, filmed, and played - a bit too much at times (did we need this Ri Chun-hee's impersonation, or was that a bonus for Western audiences?).

No spoilers, but you're forced to understand the gimchi will somehow hit the fan, to want to know, among all possible worst case scenarios, which one will prevail, and to enjoy the ever darker humor first permeating, then overflowing this over the top gem.

If this brilliant epic echoes Im Sang-soo's 'The Housemaid' & Kim Ki-duk's '3 iron', Bong remains a league of his own."
3.5,2020.04.10,"Although I enjoyed watching the movie, I don't understand why people say this is one of the best movies of the decade. The ending is kinda weird and the middle of the movie is also boring"
0.5,2019.12.07,I was so curious to download this film ever since i read the reviews which are mostly positive. Turns out Parasite is just another predictable story that didnt put me on the edge of the seat as it was promised. I am seriously shocked Cannes chose this film to be its winner for 2019
5.0,2019.10.27,"So, you think you're going to ""fast track"" your way to the good life huh? By taking a short cut here, a little lying and deceiving there.

Well maybe.. it seems to work for some, why not for you? (I mean how else did they get there, right? By being honest? ..oh please!)

So you decide to take the ""easy"" road. One lie opens one door, then another, and yet another.

Things seem to be going so well for you. You're getting ahead without having to make any real sacrifices. All of this unearned wealth is just within your reach.

But one night...

~~~~~LIGHTNING! ~~~ THUNDER! ~~~~~

...comes a flood.

And the entire foundation your life is built on, washes away.

Turns out all those lies, short cuts, and easy way outs were not good building material.

You had the wrong plan. You walked the wrong path. And you made the wrong sacrifices.

You thought you were taking the easy way out, the short cut.

Look at how wrong you were.

In the end, you lost everything: Your sister. Your father. Your home. Your freedom. Your health.

Tell me again how this was suppose to be the easy way out?

My god... would it not have been easier to have made the proper sacrifices right from the start?

I guess we all have to learn are lessons somehow.

So today I have a new plan. I will go to university, study, graduate. I will get a job and work very hard. I will become rich. And I will get back the house. And one day, you will walk out of the basement father, and we all be reunited in the sunshine of the courtyard.

Until then."
5.0,2019.10.17,"This film goes places where few dare to wonder. It begins as a dark, hilarious comedy but evolves into a startling, violent climex I will never forget. Everything about the film is exceptional. It is a true masterpiece."
5.0,2019.09.01,"High-quality toy tent which does not get wet with rain, and odd contrast of furniture which does not get wet by rain"
4.0,2020.01.22,"When it comes to foreign films I tend to be a little biased or lenient. They are such a welcome break from traditional Hollywood. When I see a decent foreign film I can't help but want to praise it more because they don't have the multi-billion dollar Hollywood machine behind them. Usually, they have to be more creative, more ingenious, and more resourceful.

""Parasite"" is one of very few Korean films I've watched in my life. My foreign film bank consists mostly of Chinese kung-fu movies of which Jackie Chan and Jet Li probably occupy the most space. Korean films are a rarity for me. This suspenseful thriller by Bong Joon-Ho deserves all of the accolades it has received.

What I knew about it going in was that a poor family had moved in on a wealthy family to take advantage of them. That is essentially what happened, but you're not holding anyone's attention with that concept alone. Each character in this film had something to offer and was watchable. As the movie developed and we saw the Kim family sinking its teeth deeper into the Park family, we were treated with wonderful dialogue and a crafty script.

How do you make a movie in which none of the characters are antagonists and none are really protagonists either? Some how ""Parasite"" did that. The Kim family certainly was shady and underhanded, but they could be viewed as a poor family just trying to get ahead. The Park family was wealthy, yet unlike your average rich movie family, they were not cruel or unbearable people. In fact they were very likeable.

Normally, we want our clear-cut good guys and bad guys. We want our good guys to win and our bad guys to lose. In the cases where all of our guys are good, we want them all to win. In the cases where all our guys are bad, we want them all to lose. In ""Parasite"" not everyone is distinctly good or bad and there are really no winners."
5.0,2019.08.12,"This movie, starting as a clever comedy turns into a deep drama in a modern context of social inequities. This movie undelines how social classes remain splitted in today's world (almost as spltited as in Gosford Park). It also questions how the poor working class have to struggle against itself to benefit from the little that can runoff from the rich ones. Great actor playing and the right pace in the movie makes it a fantastic experience."
5.0,2019.08.20,"The Parasite is nothing short of masterpiece, proof that asian directors are one of best in the world. It is also well acted. All actors did amazing job. The main theme is social classes. Some scenes, especially the evening when it rained, were devastating. But beside that I found family relationships to be very good represented."
3.5,2020.04.04,Its a very good movie thats it. but very overrated.
5.0,2019.12.30,"Easily, one of the best movies of the year, because of many aspects: First, the acting is awesome, really strong performances by everyone. Second, the story is very interesting. And last but not least, the sequence of events in this movie is one if the year's best. I mean, every act is great on its own, but if you put them all together, you will witness a Masterpiece, and if you watch any of them by itself, you will get an amazing short-film. Considering thd Oscars, this one is a strong nomination for Best Foreign Language Picture and I wouldn't be surprised if it gets a nomination for The Best Picture award."
3.5,2020.02.14,"The scene where the old maid arrives in the video at the door after the doorbell ring was so creepy, and I loved the scene where the family is getting drunk and talking around the table after dinner. The montage with the peach was also masterful, as was the way many scenes were filmed, styled, and handled. I loved how the old maid also got them on cell phone video proving they were all a family and knew each other and then blackmailed them (temporarily).

The young Kim family sister is an extremely talented actress, and so is the Parks pampered wife. The other actors were all solid as well. The story is universal and pop cultured so it is relevant and easy to follow for all languages and nationalities.

The movie is never uninteresting. Even when it slows down a little in its final half hour or so, it remains intriguing, but this is the only part that I felt that could have been a little bit better. I also had some questions about the incident at the Parks outdoor birthday party regarding why something happened the way it did.

The suspense really worked also outside of the mentioned scenes, and the humor was usually landing. The artsy shots and creative decisions all worked within the story. This is a solid movie for 2019 and deserves the Oscars."
1.5,2020.04.17,"Really, one of the worst, most drawn out films I've ever seen. The people touting it as a 10 are pseudo-intellectuals trying to construct something that just wasn't there - like the amateur critics on here who think of themselves as legit film critics. I'm sorry, the film just doesn't deserve the hype or accolades, and most certainly not the Academy Award (even for foreign language film, let alone Best Film).

I was expecting something deeply profound and artistic, and this just wasn't either of those things. This is a horrible example of trying to expand one's cinematic palate to foreign films, because there are wonderful foreign films out there. I'm guessing the people that liked this also thought ""Mother"" was some sort of mind blowing masterpiece."
5.0,2019.10.21,"Parasite is one of those movies were you can sit down and let it surprise you. The script reminds me of Billy Wilder. It switches from comedy to drama because life is like that. The directing is flawless, Acting is compelling. But the most important thing is how it illustrates the sad society we've come to create in the XXI century, with no social mobility. It is fatalistic because bettering yourself nowadays is practically impossible.

This film must be seen by anyone who loves movies. It is one that will stand the test of time. Hollywood be worried with your generic formulas, Korea is the new power house and Parasite is the culminations of years of doing things right. American audiences should read subtitles for once. This movie will make you laugh and cry. The story falls into place like this perfect unpredictable puzzle. It's a must watch. A masterpiece."
